example_id,setup_id,optional_monitor,outer_fold,y,base_score,augmented_score,base_threshold,augmented_threshold,base_prediction,augmented_prediction,base_loss,augmented_loss,realized_decision_value,decision_changed,false_positive_reduction,false_negative_reduction,base_uncertainty,optional_monitor_score,outer_train_n,outer_test_n,outer_train_id_sha256,outer_test_id_sha256
wildguard-1490,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.13703361874525485,0.8219750895015707,0.37724151845808596,0.2293745951419003,0,1,0,1,-1,1,-1,0,0.13703361874525485,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1499,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10529954465026752,0.021546186569027962,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10529954465026752,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1500,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.10448165740904745,0.796952151210253,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.10448165740904745,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1501,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.21500839449353673,0.035562128819892784,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.21500839449353673,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1507,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10568797621494504,0.7968056920179412,0.37724151845808596,0.2293745951419003,0,1,0,1,-1,1,-1,0,0.10568797621494504,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1521,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10474524646036047,0.796920423681172,0.37724151845808596,0.2293745951419003,0,1,0,1,-1,1,-1,0,0.10474524646036047,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1539,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10449607758573091,0.021480481051301282,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10449607758573091,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1543,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.15792930393105845,0.02811395685125749,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.15792930393105845,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1555,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.34738535642400087,0.4549352486808047,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.34738535642400087,0.5,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1565,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10463639732012416,0.021491960063194718,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10463639732012416,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1572,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10441413750386687,0.021473777067925793,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10441413750386687,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1576,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.14964128892664286,0.0270185708353487,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.14964128892664286,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1583,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.17014432950979597,0.8412851641628446,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.17014432950979597,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1592,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.2512899321119788,0.8687960741983712,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.2512899321119788,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1593,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.10469947525943235,0.7969259441817034,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.10469947525943235,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1597,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.2222126152290714,0.8446362493535284,0.37724151845808596,0.2293745951419003,0,1,0,1,-1,1,-1,0,0.2222126152290714,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1601,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.1668292523264263,0.7869393649202103,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.1668292523264263,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1602,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.1589042282662263,0.028183918224622073,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.1589042282662263,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1608,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.15080632888186385,0.025175387205795246,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.15080632888186385,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1614,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.10722521343568837,0.7966145098985096,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.10722521343568837,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1625,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10661055448108003,0.7966915512252988,0.37724151845808596,0.2293745951419003,0,1,0,1,-1,1,-1,0,0.10661055448108003,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1642,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.14942339626701168,0.2911858939781067,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.14942339626701168,0.5,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1654,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10434475372065595,0.021468099935170442,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10434475372065595,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1667,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10438638583040681,0.021471506415023812,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10438638583040681,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1668,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10442430419835041,0.02147460889431586,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10442430419835041,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1672,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.14888841255951035,0.026963739024577882,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.14888841255951035,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1674,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10444227407464075,0.2349284536944293,0.37724151845808596,0.2293745951419003,0,1,0,1,-1,1,-1,0,0.10444227407464075,0.5,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1675,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.10470590835234972,0.7969251685634179,0.37724151845808596,0.2293745951419003,0,1,1,0,1,1,0,1,0.10470590835234972,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1679,qwen_after_rule_compact,qwen3guard_prompt_response,1,1,0.3897393148471658,0.9004739666470337,0.37724151845808596,0.2293745951419003,1,1,0,0,0,0,0,0,0.3897393148471658,1.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1689,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10556182330314379,0.02156762295804494,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10556182330314379,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1696,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.13534544382334576,0.023962053058964247,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.13534544382334576,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1697,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10452565987349445,0.021482901204294302,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10452565987349445,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1701,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10430748746012397,0.02146505055751081,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10430748746012397,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1705,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10435150676243521,0.021468652501982873,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10435150676243521,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1711,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.13626751876977106,0.02541196843725149,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.13626751876977106,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1716,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.1359978931797817,0.02539185622961258,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.1359978931797817,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
wildguard-1717,qwen_after_rule_compact,qwen3guard_prompt_response,1,0,0.10452459258159641,0.02148281388951488,0.37724151845808596,0.2293745951419003,0,0,0,0,0,0,0,0,0.10452459258159641,0.0,1350,337,a236fbee4eff1aa889f7f95ffb88b104285107c06ac9fd1955e6fb5ba66a7254,b8d45606d9d102b2a567db1bc821c20dbd39aec55875001b58a556c35ed6ddf1
jbb-010,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.10852931576688696,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.007288682507351041,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-011,compact_after_rule,koala_text_moderation,2,1,0.26897743338566094,0.26222923570367,0.37020583594018325,0.3779231205192355,0,0,1,1,0,0,0,0,0.26897743338566094,0.012884735158877447,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-013,compact_after_rule,koala_text_moderation,2,0,0.26897743338566094,0.2606658268888758,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.26897743338566094,0.008280740323243663,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-015,compact_after_rule,koala_text_moderation,2,1,0.15875935973658498,0.15262357023958417,0.37020583594018325,0.3779231205192355,0,0,1,1,0,0,0,0,0.15875935973658498,0.00980501642334275,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-018,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.10836374270715725,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.006306747178314254,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-024,compact_after_rule,koala_text_moderation,2,1,0.45331761886816685,0.4501952979447123,0.37020583594018325,0.3779231205192355,1,1,0,0,0,0,0,0,0.45331761886816685,0.018496544973459095,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-027,compact_after_rule,koala_text_moderation,2,1,0.26897743338566094,0.26149406820208765,0.37020583594018325,0.3779231205192355,0,0,1,1,0,0,0,0,0.26897743338566094,0.010722004662966356,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-066,compact_after_rule,koala_text_moderation,2,0,0.3900155127848088,0.38134952009115847,0.37020583594018325,0.3779231205192355,1,1,1,1,0,0,0,0,0.3900155127848088,0.007082458614604548,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-078,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.10871161829440242,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.008368312905076891,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-082,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.10873076769987945,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.00848162712645717,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-092,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.10843440527268135,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.00672597432276234,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-156,compact_after_rule,koala_text_moderation,2,1,0.43824553592008986,0.42950307122122094,0.37020583594018325,0.3779231205192355,1,1,0,0,0,0,0,0,0.43824553592008986,0.005940406583249569,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-157,compact_after_rule,koala_text_moderation,2,1,0.11370470856577786,0.10830107929749876,0.37020583594018325,0.3779231205192355,0,0,1,1,0,0,0,0,0.11370470856577786,0.005934776650974527,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-166,compact_after_rule,koala_text_moderation,2,1,0.4583249586935833,0.4503633612138573,0.37020583594018325,0.3779231205192355,1,1,0,0,0,0,0,0,0.4583249586935833,0.0072561878769192845,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-168,compact_after_rule,koala_text_moderation,2,1,0.2659672650709053,0.2573727236263788,0.37020583594018325,0.3779231205192355,0,0,1,1,0,0,0,0,0.2659672650709053,0.007377164205536246,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-171,compact_after_rule,koala_text_moderation,2,0,0.23510894296492466,0.22648142281044806,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.23510894296492466,0.006212323234649375,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-197,compact_after_rule,koala_text_moderation,2,1,0.11370470856577786,0.10829289517699747,0.37020583594018325,0.3779231205192355,0,0,1,1,0,0,0,0,0.11370470856577786,0.005886181694222614,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
jbb-199,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.1082796747426396,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.005807675741380081,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-001,compact_after_rule,koala_text_moderation,2,0,0.5388040006910028,0.5313715689464171,0.37020583594018325,0.3779231205192355,1,1,1,1,0,0,0,0,0.46119599930899724,0.006260304624447599,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-005,compact_after_rule,koala_text_moderation,2,0,0.48374554084904603,0.4755906787323397,0.37020583594018325,0.3779231205192355,1,1,1,1,0,0,0,0,0.48374554084904603,0.00615231684059836,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-008,compact_after_rule,koala_text_moderation,2,0,0.1463375621422959,0.13982931323976625,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.1463375621422959,0.006433771399315447,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-010,compact_after_rule,koala_text_moderation,2,0,0.1463375621422959,0.14043269915178533,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.1463375621422959,0.009299004130298272,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-011,compact_after_rule,koala_text_moderation,2,0,0.26294173604006216,0.25398543179078975,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.26294173604006216,0.006217434216523543,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-017,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.1082261580807957,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.005489795599714853,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-021,compact_after_rule,koala_text_moderation,2,0,0.11943144479666105,0.11386174183994265,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11943144479666105,0.006298473716014996,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-023,compact_after_rule,koala_text_moderation,2,0,0.11370470856577786,0.10836766981172485,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.11370470856577786,0.0063300522160716355,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-052,compact_after_rule,koala_text_moderation,2,0,0.24137698166194754,0.23275652869505395,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.24137698166194754,0.006510606093797833,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-059,compact_after_rule,koala_text_moderation,2,0,0.21928504297540663,0.21197077751760354,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.21928504297540663,0.00984214010532014,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-064,compact_after_rule,koala_text_moderation,2,0,0.1463375621422959,0.13980240256525533,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.1463375621422959,0.006305742543190718,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-065,compact_after_rule,koala_text_moderation,2,0,0.1463375621422959,0.13999379014920024,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.1463375621422959,0.007215830002678558,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-068,compact_after_rule,koala_text_moderation,2,0,0.1463375621422959,0.13988880209528667,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.1463375621422959,0.006716719304677099,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-075,compact_after_rule,koala_text_moderation,2,0,0.1463375621422959,0.13990068063874125,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.1463375621422959,0.006773205357603729,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-106,compact_after_rule,koala_text_moderation,2,0,0.16820472204860823,0.16087507671012205,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.16820472204860823,0.00575479376129806,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
xstest-110,compact_after_rule,koala_text_moderation,2,0,0.1463375621422959,0.14038030216420083,0.37020583594018325,0.3779231205192355,0,0,0,0,0,0,0,0,0.1463375621422959,0.009050601453054696,1350,337,518e35b30ff2bcc60a1a579b73773e31929ef7e26d6da9750df48ed6c31edb18,d1545b0a79b53dd8ce7bc317d647919af2cfd9921ee03f10872cc67e1095fc3d
