label_condition,label_column,grouping_condition,group_column,seed,example_id,source_dataset,fold,role
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1546,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1548,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1549,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1551,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1553,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1554,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1555,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1556,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1558,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1559,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1560,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1561,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1562,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1564,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1565,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1566,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1568,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1569,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1571,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1572,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1573,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1575,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1576,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1577,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1578,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1579,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1580,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1581,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1582,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1583,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1584,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1585,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1586,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1587,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1588,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1589,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1590,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1591,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1592,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1593,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1594,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1596,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1597,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1598,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1599,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1600,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1601,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1602,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1603,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1604,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1607,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1608,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1609,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1610,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1611,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1613,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1614,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1615,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1616,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1617,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1618,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1621,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1622,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1623,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1625,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1626,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1627,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1629,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1630,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1631,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1632,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1633,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1634,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1635,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1636,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1637,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1638,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1639,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1641,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1642,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1643,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1644,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1646,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1647,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1648,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1649,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1650,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1651,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1652,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1653,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1654,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1655,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1656,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1657,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1658,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1660,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1661,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1664,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1665,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1666,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1667,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1668,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1669,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1670,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1671,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1672,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1674,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1675,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1676,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1677,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1678,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1679,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1680,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1681,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1682,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1683,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1684,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1686,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1687,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1689,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1690,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1691,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1692,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1693,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1694,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1695,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1696,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1697,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1698,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1699,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1700,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1701,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1702,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1703,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1705,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1706,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1707,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1710,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1711,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1712,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1713,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1714,wildguardtest,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1716,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1717,wildguardtest,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1718,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1719,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1720,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1721,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1722,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1723,wildguardtest,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,1729,wildguard-1724,wildguardtest,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-001,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-002,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-003,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-004,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-006,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-008,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-009,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-010,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-011,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-012,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-013,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-014,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-015,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-016,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-018,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-019,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-020,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-021,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-022,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-023,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-024,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-026,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-027,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-029,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-030,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-031,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-032,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-033,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-034,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-035,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-037,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-039,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-040,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-041,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-042,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-043,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-044,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-045,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-046,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-047,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-048,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-049,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-051,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-052,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-055,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-056,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-058,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-062,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-063,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-064,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-066,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-068,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-069,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-070,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-071,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-072,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-074,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-075,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-076,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-077,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-078,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-079,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-080,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-081,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-082,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-083,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-084,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-085,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-086,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-088,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-089,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-090,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-091,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-092,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-094,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-095,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-096,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-098,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-099,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-150,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-155,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-156,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-157,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-158,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-159,jailbreakbench_judge_comparison,0,policy_selection
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-160,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-161,jailbreakbench_judge_comparison,3,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-162,jailbreakbench_judge_comparison,1,internal_risk_holdout
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-164,jailbreakbench_judge_comparison,2,policy_train
audited,y,semantic_0_92,sensitivity_semantic_0_92_group,2718,jbb-165,jailbreakbench_judge_comparison,3,policy_train
